track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
7d3NPfKm6yduK0XqVCQLKa,Ram,77UOS3mEkG3BpnpUGmqLe5,Number9ok,5pASdV6TlKOfgfuSBAEFCJ,154687,2019-10-25,30,0.602,0.361,5,-6.059,1,0.126,0.299,0.0,0.149,0.0396,130.505,7d3NPfKm6yduK0XqVCQLKa,7d3NPfKm6yduK0XqVCQLKa
3YgeIbA0dOVSOClZKUUxzz,Good Morning,78GdFYPETzCgutsc5O5COH,Mak Sauce,7DY8cMvGZOqhuKc5bBoaQM,155733,2020-02-21,49,0.883,0.584,11,-7.463,1,0.471,0.05,0.0,0.0679,0.798,148.059,3YgeIbA0dOVSOClZKUUxzz,3YgeIbA0dOVSOClZKUUxzz
0Q2n5yzl2XRqYbV77tZNYp,GOODMORNINGTOKYO!,5TbLOwv8BNnik3f03NZJlt,TOKYO’S REVENGE,2P4n4HSzB7ZHocIaIp96bD,150115,2019-10-18,75,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,0Q2n5yzl2XRqYbV77tZNYp,0Q2n5yzl2XRqYbV77tZNYp
3CwcGdFwFF3DfHGGppdI4X,Muwop (feat. Gucci Mane),3MdXrJWsbVzdn6fe5JYkSQ,Latto,0CAsNp9Nwk4oC74oYoxntr,200135,2020-07-30,62,0.79,0.61,9,-6.958,0,0.102,0.0613,0.0,0.243,0.62,145.88,3CwcGdFwFF3DfHGGppdI4X,3CwcGdFwFF3DfHGGppdI4X
3sHClt8nhqPcLRnAnLmvEm,Ya Digg,2Bb57H1EnnHxtpSyOAJF8l,Frostydasnowmann,7jA2ECBsMN6hVcB76xoWLv,173674,2017-01-20,2,0.788,0.43,10,-14.682,0,0.282,0.0372,0.0,0.111,0.257,100.014,3sHClt8nhqPcLRnAnLmvEm,3sHClt8nhqPcLRnAnLmvEm
1N5fKC1qRLHjsdNy39DPF6,Donk,18KWQQ7tKsUW9akG4QbUDj,Pronto Spazzout,2i7TicIcL6EuIpQsmAqgD0,125257,2020-03-06,30,0.879,0.591,11,-9.335,0,0.355,0.0452,0.0,0.0697,0.825,91.928,1N5fKC1qRLHjsdNy39DPF6,1N5fKC1qRLHjsdNy39DPF6
4IOYk6epkzXT38U4ShauZ6,Kolors,4p75GTNEXwsAAkpweMVtKo,Monte Booker,6bzDf8hYZbCuwjLoEPRvtE,177855,2016-06-29,63,0.718,0.403,2,-11.064,0,0.205,0.263,1.56e-06,0.228,0.636,129.582,4IOYk6epkzXT38U4ShauZ6,4IOYk6epkzXT38U4ShauZ6
4yzCXVdOKzt87w4bRItgNx,Hugh Hefner,2u1aL8XADqj0nJFHMKRjNw,ppcocaine,51jAktjuK25NEcs4VG74gX,142074,2020-09-11,62,0.94,0.74,11,-7.849,1,0.171,0.00652,1.01e-05,0.0947,0.702,136.038,4yzCXVdOKzt87w4bRItgNx,4yzCXVdOKzt87w4bRItgNx
3rk6UjlhEMa0zwiGyb96sq,Pow,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,5XCiRbiuzkHHII4QLu8dUV,216530,2014-04-24,0,0.914,0.562,7,-10.079,1,0.435,0.221,1.67e-05,0.12,0.552,143.944,3rk6UjlhEMa0zwiGyb96sq,3rk6UjlhEMa0zwiGyb96sq
4Hpib09wXgD84w4uwTPnYD,Tap In,6cK3NBO6uP7hh0oyuVELFl,Saweetie,3XpOIE22NDEl5VSguQGv2h,139413,2020-06-17,76,0.954,0.696,10,-7.117,0,0.204,0.00576,0.000498,0.0754,0.432,100.036,4Hpib09wXgD84w4uwTPnYD,4Hpib09wXgD84w4uwTPnYD
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,1XMw3pBrYeXzNXZXc84DNw,171374,2020-06-11,85,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,1xQ6trAsedVPCdbtDAmk0c,1xQ6trAsedVPCdbtDAmk0c
0PF2jauXrGdbvyxqdgaBsh,We All Tryna F*** - Radio Edit,3OSgdAn71VXZTRHjkogZc5,Ysl Jalen,4Kk0TryQVAkxLl2md17kJT,158288,2020-07-22,34,0.942,0.265,1,-14.427,1,0.572,0.265,0.0,0.0762,0.621,129.943,0PF2jauXrGdbvyxqdgaBsh,0PF2jauXrGdbvyxqdgaBsh
0wYOlCybpxFc2azWLyYj0S,Lets Link,5KYEMMz9O9iLIESifKAEOp,WhoHeem,6TMpupw6nxhmdIG1RrCUT5,159955,2020-08-20,4,0.839,0.683,10,-9.232,0,0.165,0.00667,0.0,0.241,0.522,120.003,0wYOlCybpxFc2azWLyYj0S,0wYOlCybpxFc2azWLyYj0S
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,6PBZN8cbwkqm1ERj2BGXJ1,386906,2012,76,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,2HbKqm4o0w5wEeEFXm2sD4,2HbKqm4o0w5wEeEFXm2sD4
0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,7Et3bSTLLqdABO1qCxUplS,299960,2014-01-01,74,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,0zO8ctW0UiuOefR87OeJOZ,0zO8ctW0UiuOefR87OeJOZ
23LAuKGYTIW6rrCiZqvDZG,Back It Up,5AK2gJtEA2SWI9lBywSZjN,Trap Beckham,5JEiyCKJvndbtLtj9fSmA3,185318,2020-02-28,44,0.883,0.546,8,-3.793,1,0.142,0.0107,0.0015,0.073,0.916,143.998,23LAuKGYTIW6rrCiZqvDZG,23LAuKGYTIW6rrCiZqvDZG
2FVMbLuIxo0dz3KLXgN6Jh,24,3Rx4PJ7SP6unkOk5elPUK7,Money Man,3RxpooDT1k9yceUKmArDXD,160952,2020-03-02,71,0.842,0.715,2,-6.03,1,0.0912,0.0265,0.0554,0.0831,0.428,126.021,2FVMbLuIxo0dz3KLXgN6Jh,2FVMbLuIxo0dz3KLXgN6Jh
1ENdcyhqdylaLsPVgB83qq,Rags2Riches (feat. ATR Son Son),45TgXXqMDdF8BkjA83OM7z,Rod Wave,5zCvAq0MLqUv0vE96iMbv2,167183,2020-04-03,71,0.904,0.252,5,-17.54,0,0.11,0.294,0.0,0.104,0.227,117.994,1ENdcyhqdylaLsPVgB83qq,1ENdcyhqdylaLsPVgB83qq
12hVQgYR254ZziANtiKVWQ,Hatchback,46HzS7yz0c9udVwtbHk1sx,Cochise,1GqVf0wkVpT32Mxj7NGxpL,149145,2019-09-23,69,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,12hVQgYR254ZziANtiKVWQ,12hVQgYR254ZziANtiKVWQ
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),699OTQXzgjhIYAHMy9RyPD,Playboi Carti,7dAm8ShwJLFm9SaJ6Yc58O,153800,2018-05-11,78,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,2BJSMvOGABRxokHKB0OI8i,2BJSMvOGABRxokHKB0OI8i
4aXmXJmLYj57TFIxMqU1ne,Stunt N' Dozier Mix 2,6MdfTMzwvMoSknp4M2QPGk,Stunt DeGrate,2y8eZwqDvxFFocJu0dZ3BN,174680,2018-03-07,40,0.932,0.793,11,-4.191,0,0.125,0.000669,0.505,0.0588,0.808,146.005,4aXmXJmLYj57TFIxMqU1ne,4aXmXJmLYj57TFIxMqU1ne
611WpCuHPho5FfvgFdhYaV,UP LIKE AN INSOMNIAC - Freestyle,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,2c6s84YTwR9cfncPmB9fNW,150840,2019-09-06,53,0.969,0.462,0,-6.723,1,0.349,0.0847,0.000205,0.0688,0.498,119.952,611WpCuHPho5FfvgFdhYaV,611WpCuHPho5FfvgFdhYaV
2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",6MPCFvOQv5cIGfw3jODMF0,Internet Money,6U5j597olXfdjtd6wHd3Cu,195428,2020-08-29,66,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,2DQNYMRjisN3KAPj1bEwOI,2DQNYMRjisN3KAPj1bEwOI
67LgGRNGmLw8tqJ7QGsPgW,Robotics,3Elp2e4JVkT08bnUbE1AZw,ZaeHD & CEO,4H3NzKo4BvmFORP9CApqfX,177319,2018-12-25,44,0.921,0.46,9,-9.897,1,0.491,0.0587,0.0,0.0929,0.427,134.014,67LgGRNGmLw8tqJ7QGsPgW,67LgGRNGmLw8tqJ7QGsPgW
3WnTQDd9A3bpBfzCziElU9,Excitement,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,7rcMHNqNbQxF5TaPMHFoKu,283270,2020-05-15,70,0.474,0.681,4,-3.473,0,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,3WnTQDd9A3bpBfzCziElU9,3WnTQDd9A3bpBfzCziElU9
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,Cardi B,2ogiazbrNEx0kQHGl5ZBTQ,187541,2020-08-07,87,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,4Oun2ylbjFKMPTiaSbbCih,4Oun2ylbjFKMPTiaSbbCih
2E5NGLtMqDmeijWcntP8Ca,ICE (feat. MORGENSHTERN),0XNKQFs2Ewb3y0VsFUFc5l,MORGENSHTERN,78zLtyhYwTFsWygI480EdB,126000,2020-07-31,66,0.859,0.876,5,-5.14,0,0.368,0.081,0.00137,0.385,0.885,151.896,2E5NGLtMqDmeijWcntP8Ca,2E5NGLtMqDmeijWcntP8Ca
45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,3HhZbSJdhOqMSaRbEt3gtw,204664,2017-06-22,66,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,45XhKYRRkyeqoW3teSOkCM,45XhKYRRkyeqoW3teSOkCM
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),2hlmm7s2ICUX0LVIhVFlZQ,Gunna,0gA0nZrZ55PLUp7ARfrICu,197760,2020-05-22,78,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,3nS9a01VvXHQriLqJYwRqG,3nS9a01VvXHQriLqJYwRqG
2gwkD6igEhQbDQegRCcdoB,Suge,4r63FhuTkUYltbVAg5TQnk,DaBaby,0O1PJ0t69iTO5yWrIeIga0,163320,2019-03-01,78,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,2gwkD6igEhQbDQegRCcdoB,2gwkD6igEhQbDQegRCcdoB
4jQiLyv1wtOtgKVEiA7yuq,Tatted Up (feat. Fabo),5bgfj5zUoWpyeVatGDjn6H,K CAMP,6hwJxTqbEGXROsiAs0qWNV,196143,2020-04-24,55,0.909,0.568,8,-8.809,0,0.3,0.136,0.000136,0.0754,0.721,144.882,4jQiLyv1wtOtgKVEiA7yuq,4jQiLyv1wtOtgKVEiA7yuq
1GcXzijYzyfMq6wryZjYW5,May I,08PvCOlef4xdOr20jFSTPd,Flo Milli,49FIsErcdC5rfTFhRpPZ7P,163018,2020-07-24,71,0.896,0.78,1,-3.547,1,0.202,0.0828,0.0,0.0857,0.85,106.032,1GcXzijYzyfMq6wryZjYW5,1GcXzijYzyfMq6wryZjYW5
3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),0NIIxcxNHmOoyBx03SfTCD,Tinashe,6zXUDBGLbrB9Kgkw2Y3F7L,227000,2014-10-03,71,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013,3jVtllWS5CFFWLQng8sKsr,3jVtllWS5CFFWLQng8sKsr
73280zFVJeotiaimmpMAlp,Let's Get Married,3wVXTWabe3viT0jF7DfjOL,Vedo,4ArtH5nRHn0mPBRKLPOA92,147749,2017-02-23,61,0.687,0.582,4,-7.369,1,0.271,0.236,0.0,0.0935,0.802,132.039,73280zFVJeotiaimmpMAlp,73280zFVJeotiaimmpMAlp
5ROOB1w1JX6EE35Okui9YO,Pressure,1xxan2om8RkLoKc9R2hzNF,Yungster Jack,7FZooWoHh3u2JtuDgkz9mb,135732,2020-02-10,50,0.75,0.427,1,-9.395,1,0.33,0.03,0.0,0.106,0.772,85.021,5ROOB1w1JX6EE35Okui9YO,5ROOB1w1JX6EE35Okui9YO
4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1MmVkhiwTH0BkNOU3nw5d3,163173,2019-11-07,79,0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,4EivmOT13NMpNSfTKn9p4s,4EivmOT13NMpNSfTKn9p4s
6YWUJyXqTbYHEVRwKt1mfT,Life of Brick,3Jx0IZhtmyvcyoZLKELRH2,Brickboydior,2bfrJh7xZAaXJK00Ai1Nsa,92426,2020-05-18,45,0.845,0.613,1,-4.464,1,0.298,0.436,0.0,0.372,0.912,136.107,6YWUJyXqTbYHEVRwKt1mfT,6YWUJyXqTbYHEVRwKt1mfT
5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,Drake,6OQ9gBfg5EXeNAEwGSs6jK,192931,2020-05-01,72,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46,5H4mXWKcicuLKDn4Jy0sK7,5H4mXWKcicuLKDn4Jy0sK7
1Zv2jT7iZu98Feqpzhn0nd,(i hope you) miss me,7sPFCTilT1dZsqcDXzOiQf,Joseph Black,2FSsUu3vgMkoffjHBSdk1r,159170,2020-02-14,68,0.734,0.596,6,-10.023,0,0.324,0.118,0.0,0.107,0.317,98.024,1Zv2jT7iZu98Feqpzhn0nd,1Zv2jT7iZu98Feqpzhn0nd
2UFjTMXDWz2zf6wwol4WPo,Go Daddy Go,6d88nPjQLpyxi8vH3wgkrx,dj Shawny,0G7pZ1c060gasByiNQiTMQ,47673,2016-05-04,44,0.748,0.623,1,-4.178,0,0.291,0.000692,0.0,0.128,0.563,159.95,2UFjTMXDWz2zf6wwol4WPo,2UFjTMXDWz2zf6wwol4WPo
6CFPFnS9EcLs2I0nWqtWci,Because Of You,21E3waRsmPlU7jZsS13rcj,Ne-Yo,52q9xNv8COtSU9phlbO5sg,266840,2007-01-01,74,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,6CFPFnS9EcLs2I0nWqtWci,6CFPFnS9EcLs2I0nWqtWci
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,2MDU46hcBn3u94s46BOSdv,190534,2020-07-20,84,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,2r6OAV3WsYtXuXjvJ1lIDi,2r6OAV3WsYtXuXjvJ1lIDi
5EzL7hGT9g2Tvqsy158Lu9,Pussy Talk,37hAfseJWi0G3Scife12Il,City Girls,4VzVHSPoh9MP85THaTfYpN,218332,2020-06-20,73,0.943,0.641,1,-5.598,1,0.191,0.0016,0.0,0.211,0.242,99.099,5EzL7hGT9g2Tvqsy158Lu9,5EzL7hGT9g2Tvqsy158Lu9
13TWGr9aDyr4AJgt1q6xVn,This Is For Rachel For Acting Up,7kihTGBphpcCMUiWlm1TN8,Visualz By Mariee,6vVOOdvI9XLNb8h7BeEVWi,158667,2019-12-24,0,0.852,0.56,6,-5.802,0,0.314,0.0284,4.98e-06,0.111,0.234,96.999,13TWGr9aDyr4AJgt1q6xVn,13TWGr9aDyr4AJgt1q6xVn
2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,3MZsBdqDrRTJihTHQrO6Dq,Joji,3NhYseiC5dmIJMAOfaFeIU,214557,2020-04-16,71,0.482,0.631,5,-6.917,1,0.0986,0.696,0.0242,0.209,0.0743,126.576,2hfoyc7ve6xM4ZEiNIiU1B,2hfoyc7ve6xM4ZEiNIiU1B
0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0A0FS04o6zMoto8OKPsDwY,YG,5IYvKd22yQkJRfoIStesbX,237240,2018-08-03,70,0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,0ZNrc4kNeQYD9koZ3KvCsy,0ZNrc4kNeQYD9koZ3KvCsy
0DlO5ASl69vgPntQhqJcU3,Play With Me,79mgHJytm385Muv7GfaneD,Foolio,6C2mUZiE3yQBCt949YepWS,153782,2020-07-26,45,0.762,0.532,2,-6.246,1,0.139,0.118,0.0,0.158,0.516,124.962,0DlO5ASl69vgPntQhqJcU3,0DlO5ASl69vgPntQhqJcU3
2rPSFKzGeqUWwfcCFVkkq3,Poke It Out (with Nicki Minaj),699OTQXzgjhIYAHMy9RyPD,Playboi Carti,7dAm8ShwJLFm9SaJ6Yc58O,269813,2018-05-11,63,0.894,0.59,9,-5.716,1,0.221,0.0969,8.9e-06,0.329,0.576,147.009,2rPSFKzGeqUWwfcCFVkkq3,2rPSFKzGeqUWwfcCFVkkq3
1DunhgeZSEgWiIYbHqXl0c,Latch,6nS5roXSAGhTGr34W6n7Et,Disclosure,1lM5IfaqcIsXd6UCV3aDSs,255866,2013-06-03,70,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,1DunhgeZSEgWiIYbHqXl0c,1DunhgeZSEgWiIYbHqXl0c
1qxnmVbl8To9W9BcbTS8yC,PJ,2u1aL8XADqj0nJFHMKRjNw,ppcocaine,0A7deTWGVwS5uyXEzeSYZg,119959,2020-08-02,62,0.959,0.649,0,-6.535,0,0.21,0.096,0.0,0.635,0.76,106.996,1qxnmVbl8To9W9BcbTS8yC,1qxnmVbl8To9W9BcbTS8yC
5619Ojc6t9evEEs3B7Drhe,Shake It,7vXwfZyDp3spzIVNXDaTPN,Metro Station,2tZnyjZ6Orm55gE8bqJ3UG,179946,2007-09-18,70,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,5619Ojc6t9evEEs3B7Drhe,5619Ojc6t9evEEs3B7Drhe
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,7e7t0MCrNDcJZsPwUKjmOc,213333,2020-07-03,83,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,5rZlwNFl01HqLWBQGryKSm,5rZlwNFl01HqLWBQGryKSm
6hbg57wH6SyIDnPzwLeeXc,Sex Talk,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,5WLquTz7nUnsHCj80b6wci,131209,2019-05-17,67,0.906,0.763,0,-6.322,1,0.398,0.147,0.0,0.107,0.58,139.961,6hbg57wH6SyIDnPzwLeeXc,6hbg57wH6SyIDnPzwLeeXc
1p6b5aovKRW4PC6zuH9FMt,WURK,6EzhUQ7WQQ711LOa3vEJTQ,Huncho Da Rockstar,7wVlp7iq5mw3aITqt86pji,153843,2020-04-15,34,0.83,0.408,10,-11.599,0,0.706,0.0511,0.0,0.0755,0.696,156.04,1p6b5aovKRW4PC6zuH9FMt,1p6b5aovKRW4PC6zuH9FMt
73v0OAkgmezepzNmxUdTHo,Love Story - Discoball Remix,4YXALIWylKykACPOgzUsql,Sasha Saidin,3CLNz75aHYslBtnxBzxRpw,270720,2018-04-01,12,0.795,0.908,0,-9.0,1,0.0612,0.00668,0.218,0.0365,0.779,121.031,73v0OAkgmezepzNmxUdTHo,73v0OAkgmezepzNmxUdTHo
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg
5Isz0twJeFdduOQEFQLezv,Confident,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,7Cz0XcQzoxUi7L7sfgXLml,248133,2014-05-13,66,0.738,0.563,5,-5.467,0,0.11,0.113,0.0,0.191,0.876,134.132,5Isz0twJeFdduOQEFQLezv,5Isz0twJeFdduOQEFQLezv
2gSbNY2qXZ5mPVixrMaFrY,3 Musketeers,2e7a6ZMxkwltCzbxHq8b3t,NextYoungin,63pLgnormK0R6yHEg8ofLD,166857,2020-07-07,0,0.91,0.617,0,-10.234,1,0.0847,0.258,0.0,0.122,0.572,104.972,2gSbNY2qXZ5mPVixrMaFrY,2gSbNY2qXZ5mPVixrMaFrY
2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,4AllEJE7mVkhhyUV6DjqPz,D4L,5PE3OnyEPOlTShpjij8Wfp,224253,2005-11-08,65,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,2ajhenDRiiAnCHHjsIOHhJ,2ajhenDRiiAnCHHjsIOHhJ
4GurWpxvH3NoWz9f9wirPq,Wet (She Got That…),5Berubt6ysOy2LCMyqhmXP,YFN Lucci,5gX5NcjipMdzTd5Vhjk40q,209848,2020-02-14,63,0.695,0.642,1,-6.13,0,0.194,0.238,0.0,0.359,0.316,128.022,4GurWpxvH3NoWz9f9wirPq,4GurWpxvH3NoWz9f9wirPq
72dHgPnaRtF1pgbpSZrgLX,Interior Crocodile Alligator,1fvvJI9jOyh1V5Cjb3hbHs,Lil Memer,2qEQXEc0fGkMFMCWFcHFSO,110619,2018-11-30,0,0.9,0.485,1,-11.821,1,0.421,0.0462,0.0,0.31,0.685,88.917,72dHgPnaRtF1pgbpSZrgLX,72dHgPnaRtF1pgbpSZrgLX
4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,3TVXtAsR1Inumwj472S9r4,Drake,6X1x82kppWZmDzlXXK3y3q,265120,2011-11-15,67,0.397,0.172,6,-15.698,0,0.0445,0.841,6.78e-05,0.108,0.123,101.275,4eSGSqP2TZvvX0kadZZttM,4eSGSqP2TZvvX0kadZZttM
0qJeyYAgv6UpvewUxRXAhb,Rags2Riches 2 (feat. Lil Baby),45TgXXqMDdF8BkjA83OM7z,Rod Wave,6DxSrvqVwXO3SmFDSGuLAi,235987,2020-08-07,75,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,0qJeyYAgv6UpvewUxRXAhb,0qJeyYAgv6UpvewUxRXAhb
1ZbJScG0Dr74y1hvgDneYm,Obnimi (Callmearco Remix),20V4dlQgbJH5dFBr2edJBC,Okean Elzi,1tDCzimjdUpGkWf1DFjreZ,232105,2018-02-02,2,0.721,0.845,7,-3.996,0,0.0524,0.169,0.0145,0.363,0.486,152.057,1ZbJScG0Dr74y1hvgDneYm,1ZbJScG0Dr74y1hvgDneYm
5au5NgWCdev4WeLRB3YEOR,Hood Baby,0JFjWic1b9Mvv7WcNYhDvZ,KBFR,7HLkzMiiS4TbJEH70MooXW,110062,2020-04-03,62,0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,5au5NgWCdev4WeLRB3YEOR,5au5NgWCdev4WeLRB3YEOR
3KMwf44uy6UkmXzJd6lPsG,All About Cake,7oQbpJRZC7Y73CZRV4OFOK,Nodis,1oDPtcGckg8QLlb8sHknY1,119592,2020-07-11,0,0.831,0.484,1,-7.2,1,0.544,0.0101,0.00018,0.097,0.507,131.094,3KMwf44uy6UkmXzJd6lPsG,3KMwf44uy6UkmXzJd6lPsG
0IGxkEgMeF1dwOSIj2IUrT,Crisis,7502fDxg339jvGV08Jd4R0,Jasiah,75TDUUBGTBkulAJuZFpR0G,109595,2020-07-27,64,0.76,0.794,10,-4.311,0,0.344,0.263,0.00324,0.0996,0.583,165.99,0IGxkEgMeF1dwOSIj2IUrT,0IGxkEgMeF1dwOSIj2IUrT
4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,4KEOAWBMpvJrIZ7tQfx44i,129370,2020-05-28,78,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634,4w47S36wQGBhGg073q3nt7,4w47S36wQGBhGg073q3nt7
6wN4nT2qy3MQc098yL3Eu9,Deuces (feat. Tyga & Kevin McCall),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,6df0qvkMXoyHGt9J8cujZb,276560,2011-03-22,68,0.692,0.736,1,-5.109,1,0.11,0.0324,0.0,0.0787,0.217,73.987,6wN4nT2qy3MQc098yL3Eu9,6wN4nT2qy3MQc098yL3Eu9
4PrquuUN34hswtM71OMvxS,Get Up (feat. Chamillionaire),2NdeV5rLm47xAvogXrYhJX,Ciara,2rAf1FJKQ3f9TAQncbnYxG,263373,2006-08-08,57,0.941,0.631,1,-5.998,0,0.114,0.0366,1.8e-06,0.0311,0.63,128.597,4PrquuUN34hswtM71OMvxS,4PrquuUN34hswtM71OMvxS
6MTf9Q8yPuD8Vv2btCedNc,Splash,0mYBT2Ek76Szd4MqbCgT5R,Championxiii,2ZaWNILLh3eFAA4nnnSicL,125217,2020-04-08,54,0.917,0.417,9,-10.479,1,0.438,0.04,0.0,0.0706,0.465,138.007,6MTf9Q8yPuD8Vv2btCedNc,6MTf9Q8yPuD8Vv2btCedNc
6tLWt7gkvvTSjS6OfJjiyJ,B*tch From Da Souf,3MdXrJWsbVzdn6fe5JYkSQ,Latto,5Ux8ZuXz6ojbqiSf2y9iHw,144047,2019-01-14,64,0.863,0.235,1,-15.545,1,0.699,0.0241,0.0,0.123,0.399,150.062,6tLWt7gkvvTSjS6OfJjiyJ,6tLWt7gkvvTSjS6OfJjiyJ
01jIO8SJFnpSiNLH1JaBZ5,You,4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,03AdJ15pTDdmxry6qkKwlO,217386,2018-09-07,68,0.735,0.453,8,-8.264,0,0.0602,0.413,0.0,0.104,0.335,115.002,01jIO8SJFnpSiNLH1JaBZ5,01jIO8SJFnpSiNLH1JaBZ5
2Xoc4gqPbBa3QHKpBLJ5l8,Then Leave (feat. Queendom Come),5L8p9kDnX2cgoI8VLUL2p4,BeatKing,5jFxVCrLnJFT1pDeJBgsYG,151519,2020-03-27,65,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,2Xoc4gqPbBa3QHKpBLJ5l8,2Xoc4gqPbBa3QHKpBLJ5l8
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,7AaqMMiYMvnMB3RcS8u3EY,139741,2020-03-13,81,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,1jaTQ3nqY3oAAYyCTbIvnM,1jaTQ3nqY3oAAYyCTbIvnM
6rC06yWehxOD8mN7fxGNMb,Disrespectful,3Fl1V19tmjt57oBdxXKAjJ,Blueface,4eAiHYd3nih3os2BqHm0vt,152400,2019-08-09,65,0.945,0.535,9,-6.181,1,0.401,0.192,0.0,0.323,0.65,107.01,6rC06yWehxOD8mN7fxGNMb,6rC06yWehxOD8mN7fxGNMb
